ngw1.eastman.com - - [03/Aug/1995:12:42:07 -0400] "GET /cgi-bin/imagemap/countdown70?70,155 HTTP/1.0" 302 111
hppd.usace.mil - - [03/Aug/1995:12:53:04 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
pv746d.vincent.iastate.edu - - [03/Aug/1995:12:53:05 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
karlmackinnon.igs.net - - [03/Aug/1995:12:53:06 -0400] "GET / HTTP/1.0" 200 7280
pv746d.vincent.iastate.edu - - [03/Aug/1995:12:53:07 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
131.10.140.23 - - [03/Aug/1995:12:53:07 -0400] "GET /icons/image.xbm HTTP/1.0" 200 509
pv746d.vincent.iastate.edu - - [03/Aug/1995:12:53:07 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
en124pl.engin.brown.edu - - [03/Aug/1995:12:53:08 -0400] "GET /history/apollo/apollo-spacecraft.txt HTTP/1.0" 200 2261
pv746d.vincent.iastate.edu - - [03/Aug/1995:12:53:08 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
pv746d.vincent.iastate.edu - - [03/Aug/1995:12:53:09 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
199.93.170.211 - - [03/Aug/1995:12:53:09 -0400] "GET /shuttle/technology/sts-newsref/sts_asm.html HTTP/1.0" 200 71654
vagrant.vf.mmc.com - - [03/Aug/1995:12:53:10 -0400] "GET /elv/PEGASUS/minpeg1.gif HTTP/1.0" 304 0
155.31.129.55 - - [03/Aug/1995:12:53:10 -0400] "GET /images/shuttle-patch-small.gif HTTP/1.0" 200 4179
194.21.38.50 - - [03/Aug/1995:12:53:10 -0400] "GET /elv/elvhead2.gif HTTP/1.0" 200 0
131.10.140.23 - - [03/Aug/1995:12:53:13 -0400] "GET /shuttle/missions/sts-78/sts-78-patch.jpg HTTP/1.0" 200 29301
karlmackinnon.igs.net - - [03/Aug/1995:12:53:16 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
chad.azhsv.com - - [03/Aug/1995:12:53:20 -0400] "GET /shuttle/missions/sts-60/sts-60-patch-small.gif HTTP/1.0" 200 15522
karlmackinnon.igs.net - - [03/Aug/1995:12:53:21 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
usstyx.glaxo.com - - [03/Aug/1995:12:53:21 -0400] "GET /shuttle/missions/sts-70/mission-sts-70.html HTTP/1.0" 200 20249
karlmackinnon.igs.net - - [03/Aug/1995:12:53:21 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
karlmackinnon.igs.net - - [03/Aug/1995:12:53:22 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
delombard.lerc.nasa.gov - - [03/Aug/1995:12:53:24 -0400] "GET /shuttle/missions/sts-69/mission-sts-69.html HTTP/1.0" 200 11137
intgate.raleigh.ibm.com - - [03/Aug/1995:12:53:25 -0400] "GET /history/apollo/flight-summary.txt HTTP/1.0" 200 5086
delombard.lerc.nasa.gov - - [03/Aug/1995:12:53:25 -0400] "GET /shuttle/missions/sts-69/sts-69-patch-small.gif HTTP/1.0" 200 8083
199.93.170.211 - - [03/Aug/1995:12:53:26 -0400] "GET /shuttle/technology/sts-newsref/stsref-toc.html HTTP/1.0" 200 49152
vagrant.vf.mmc.com - - [03/Aug/1995:12:53:26 -0400] "GET /elv/FACILITIES/p-ae.gif HTTP/1.0" 200 16007
usstyx.glaxo.com - - [03/Aug/1995:12:53:28 -0400] "GET /shuttle/missions/sts-70/sts-70-patch-small.gif HTTP/1.0" 200 5978
128.159.127.36 - - [03/Aug/1995:12:53:29 -0400] "GET /ksc.html HTTP/1.0" 200 7280
128.159.127.36 - - [03/Aug/1995:12:53:31 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
dd07-042.compuserve.com - - [03/Aug/1995:12:53:31 -0400] "GET /shuttle/missions/sts-69/sts-69-press-kit.txt HTTP/1.0" 200 116194
155.31.129.55 - - [03/Aug/1995:12:53:31 -0400] "GET /shuttle/technology/sts-newsref/stsref-toc.html HTTP/1.0" 200 84905
usstyx.glaxo.com - - [03/Aug/1995:12:53:33 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
128.159.127.36 - - [03/Aug/1995:12:53:34 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
128.159.127.36 - - [03/Aug/1995:12:53:34 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
sun1550.sph.umich.edu - - [03/Aug/1995:12:53:34 -0400] "GET /shuttle/technology/sts-newsref/sts-mps.html HTTP/1.0" 200 215409
199.93.170.211 - - [03/Aug/1995:12:53:34 -0400] "GET /htbin/wais.pl HTTP/1.0" 200 308
128.159.127.36 - - [03/Aug/1995:12:53:34 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
128.159.127.36 - - [03/Aug/1995:12:53:35 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
usstyx.glaxo.com - - [03/Aug/1995:12:53:35 -0400] "GET /history/apollo/images/apollo-logo1.gif HTTP/1.0" 200 1173
delombard.lerc.nasa.gov - - [03/Aug/1995:12:53:46 -0400] "GET /shuttle/missions/sts-69/sts-69-press-kit.txt HTTP/1.0" 200 116194
155.31.129.55 - - [03/Aug/1995:12:53:47 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
seatimes218.seatimes.com - - [03/Aug/1995:12:53:47 -0400] "GET /history/apollo/apollo.html HTTP/1.0" 200 3260
gw4.att.com - - [03/Aug/1995:12:53:48 -0400] "GET /ksc.html HTTP/1.0" 200 7280
seatimes218.seatimes.com - - [03/Aug/1995:12:53:48 -0400] "GET /history/apollo/images/footprint-small.gif HTTP/1.0" 200 18149
seatimes218.seatimes.com - - [03/Aug/1995:12:53:48 -0400] "GET /history/apollo/images/apollo-logo1.gif HTTP/1.0" 200 1173
lib.telesat.ca - - [03/Aug/1995:12:53:49 -0400] "GET /elv/DELTA/deprev.htm HTTP/1.0" 200 1147
pv746d.vincent.iastate.edu - - [03/Aug/1995:12:53:49 -0400] "GET /images/ksclogo.gif HTTP/1.0" 200 14298
155.31.129.55 - - [03/Aug/1995:12:53:49 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 304 0
hppd.usace.mil - - [03/Aug/1995:12:53:51 -0400] "GET /shuttle/technology/sts-newsref/sts_egress.html HTTP/1.0" 200 86379
hppd.usace.mil - - [03/Aug/1995:12:53:54 -0400] "GET /images/shuttle-patch-logo.gif HTTP/1.0" 200 891
chad.azhsv.com - - [03/Aug/1995:12:53:55 -0400] "GET /shuttle/missions/51-l/mission-51-l.html HTTP/1.0" 200 6660
seatimes218.seatimes.com - - [03/Aug/1995:12:53:57 -0400] "GET /history/apollo/images/footprint.gif HTTP/1.0" 200 67171
205.189.154.36 - - [03/Aug/1995:12:53:58 -0400] "GET /history/apollo/apollo-13/apollo-13-info.html HTTP/1.0" 200 1583
chad.azhsv.com - - [03/Aug/1995:12:53:58 -0400] "GET /shuttle/missions/51-l/51-l-patch-small.gif HTTP/1.0" 200 10495
157.226.110.17 - - [03/Aug/1995:12:53:58 -0400] "GET /shuttle/missions/sts-71/images/images.html HTTP/1.0" 200 8529
delombard.lerc.nasa.gov - - [03/Aug/1995:12:54:02 -0400] "GET /facilities/lc39a.html HTTP/1.0" 200 7008
128.159.122.107 - - [03/Aug/1995:12:54:02 -0400] "GET /finance/main.htm HTTP/1.0" 200 1974
pc180605.dit.co.fairfax.va.us - - [03/Aug/1995:12:54:03 -0400] "GET /ksc.html HTTP/1.0" 200 7280
delombard.lerc.nasa.gov - - [03/Aug/1995:12:54:03 -0400] "GET /images/lc39a-logo.gif HTTP/1.0" 200 13116
delombard.lerc.nasa.gov - - [03/Aug/1995:12:54:04 -0400] "GET /images/kscmap-tiny.gif HTTP/1.0" 200 2537
delombard.lerc.nasa.gov - - [03/Aug/1995:12:54:05 -0400] "GET /images/ksclogosmall.gif HTTP/1.0" 200 3635
128.159.122.107 - - [03/Aug/1995:12:54:05 -0400] "GET /finance/collsm1.gif HTTP/1.0" 200 52781
pv746d.vincent.iastate.edu - - [03/Aug/1995:12:54:05 -0400] "GET /images/ksclogo.gif HTTP/1.0" 200 14298
pc180605.dit.co.fairfax.va.us - - [03/Aug/1995:12:54:05 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
129.162.82.20 - - [03/Aug/1995:12:54:06 -0400] "GET /shuttle/missions/sts-71/images/images.html HTTP/1.0" 200 8529
seatimes218.seatimes.com - - [03/Aug/1995:12:54:06 -0400] "GET /history/apollo/apollo-17/apollo-17.html HTTP/1.0" 200 2732
194.21.38.50 - - [03/Aug/1995:12:54:07 -0400] "GET /elv/struct.gif HTTP/1.0" 200 0
seatimes218.seatimes.com - - [03/Aug/1995:12:54:07 -0400] "GET /history/apollo/apollo-17/apollo-17-patch-small.gif HTTP/1.0" 200 14977
bcsc02.gov.bc.ca - - [03/Aug/1995:12:54:07 -0400] "GET /shuttle/countdown/liftoff.html HTTP/1.0" 200 4521
seatimes218.seatimes.com - - [03/Aug/1995:12:54:07 -0400] "GET /history/apollo/images/footprint-logo.gif HTTP/1.0" 200 4209
128.159.122.107 - - [03/Aug/1995:12:54:08 -0400] "GET /finance/suit.gif HTTP/1.0" 200 1294
tinman.dev.prodigy.com - - [03/Aug/1995:12:54:08 -0400] "GET /history/apollo/apollo-13/apollo-13-info.html HTTP/1.0" 200 1583
128.159.122.107 - - [03/Aug/1995:12:54:09 -0400] "GET /finance/links.gif HTTP/1.0" 200 1069
128.159.122.107 - - [03/Aug/1995:12:54:09 -0400] "GET /finance/ref_btn.gif HTTP/1.0" 200 2582
pc180605.dit.co.fairfax.va.us - - [03/Aug/1995:12:54:09 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
128.159.122.107 - - [03/Aug/1995:12:54:10 -0400] "GET /finance/webserch.gif HTTP/1.0" 200 2682
128.159.122.107 - - [03/Aug/1995:12:54:10 -0400] "GET /finance/toairpla.gif HTTP/1.0" 200 2498
128.159.122.107 - - [03/Aug/1995:12:54:10 -0400] "GET /finance/book.gif HTTP/1.0" 200 3203
ottgate2.bnr.ca - - [03/Aug/1995:12:54:11 -0400] "GET /images/shuttle-patch-small.gif HTTP/1.0" 200 4179
128.159.122.107 - - [03/Aug/1995:12:54:11 -0400] "GET /finance/tour.gif HTTP/1.0" 200 2845
128.159.144.62 - - [03/Aug/1995:12:54:11 -0400] "GET /ksc.html HTTP/1.0" 200 7280
128.159.122.107 - - [03/Aug/1995:12:54:11 -0400] "GET /finance/brrow_1t.gif HTTP/1.0" 200 632
pc180605.dit.co.fairfax.va.us - - [03/Aug/1995:12:54:12 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
157.226.110.17 - - [03/Aug/1995:12:54:12 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0918.gif HTTP/1.0" 200 31631
dialup96-009.swipnet.se - - [03/Aug/1995:12:54:13 -0400] "GET /software/winvn/winvn.html HTTP/1.0" 200 9866
pc180605.dit.co.fairfax.va.us - - [03/Aug/1995:12:54:13 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
128.159.144.62 - - [03/Aug/1995:12:54:14 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
delombard.lerc.nasa.gov - - [03/Aug/1995:12:54:17 -0400] "GET /shuttle/missions/sts-69/mission-sts-69.html HTTP/1.0" 200 11137
128.159.144.62 - - [03/Aug/1995:12:54:17 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
128.159.144.62 - - [03/Aug/1995:12:54:17 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
128.159.144.62 - - [03/Aug/1995:12:54:18 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
128.159.144.62 - - [03/Aug/1995:12:54:18 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
arc.dental.upenn.edu - - [03/Aug/1995:12:54:19 -0400] "GET /history/apollo/as-201/as-201.html HTTP/1.0" 200 3679
dialup96-009.swipnet.se - - [03/Aug/1995:12:54:21 -0400] "GET /software/winvn/winvn.gif HTTP/1.0" 200 25218
arc.dental.upenn.edu - - [03/Aug/1995:12:54:21 -0400] "GET /images/ksclogosmall.gif HTTP/1.0" 304 0
arc.dental.upenn.edu - - [03/Aug/1995:12:54:21 -0400] "GET /history/apollo/images/footprint-logo.gif HTTP/1.0" 200 4209
tinman.dev.prodigy.com - - [03/Aug/1995:12:54:22 -0400] "GET /history/apollo/apollo-13/docs/ HTTP/1.0" 200 377
seatimes218.seatimes.com - - [03/Aug/1995:12:54:23 -0400] "GET /shuttle/resources/orbiters/challenger.html HTTP/1.0" 200 8089
delombard.lerc.nasa.gov - - [03/Aug/1995:12:54:23 -0400] "GET /shuttle/missions/sts-69/mission-sts-69.html HTTP/1.0" 200 11137
tinman.dev.prodigy.com - - [03/Aug/1995:12:54:24 -0400] "GET /icons/blank.xbm HTTP/1.0" 200 509
tinman.dev.prodigy.com - - [03/Aug/1995:12:54:24 -0400] "GET /icons/menu.xbm HTTP/1.0" 200 527
arc.dental.upenn.edu - - [03/Aug/1995:12:54:24 -0400] "GET /history/apollo/as-201/as-201-patch-small.gif HTTP/1.0" 200 16184
seatimes218.seatimes.com - - [03/Aug/1995:12:54:24 -0400] "GET /shuttle/resources/orbiters/challenger-logo.gif HTTP/1.0" 200 4179
bcsc02.gov.bc.ca - - [03/Aug/1995:12:54:24 -0400] "GET /shuttle/countdown/video/livevideo.jpeg HTTP/1.0" 200 47989
seatimes218.seatimes.com - - [03/Aug/1995:12:54:26 -0400] "GET /shuttle/resources/orbiters/orbiters-logo.gif HTTP/1.0" 200 1932
157.226.110.17 - - [03/Aug/1995:12:54:29 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0904.gif HTTP/1.0" 200 29647
rose.rsoc.rockwell.com - - [03/Aug/1995:12:54:33 -0400] "GET /shuttle/technology/sts-newsref/stsref-toc.html HTTP/1.0" 200 84905
e659229.boeing.com - - [03/Aug/1995:12:54:33 -0400] "GET /shuttle/missions/sts-70/movies/sts-70-landing.mpg HTTP/1.0" 200 952257
seatimes218.seatimes.com - - [03/Aug/1995:12:54:34 -0400] "GET /shuttle/missions/51-l/mission-51-l.html HTTP/1.0" 200 6660
seatimes218.seatimes.com - - [03/Aug/1995:12:54:35 -0400] "GET /shuttle/missions/51-l/51-l-patch-small.gif HTTP/1.0" 200 10495
199.93.170.211 - - [03/Aug/1995:12:54:35 -0400] "GET /htbin/wais.pl?ground+and+crew HTTP/1.0" 200 7375
tinman.dev.prodigy.com - - [03/Aug/1995:12:54:35 -0400] "GET /history/apollo/apollo-13/ HTTP/1.0" 200 1732
seatimes218.seatimes.com - - [03/Aug/1995:12:54:36 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
tinman.dev.prodigy.com - - [03/Aug/1995:12:54:37 -0400] "GET /icons/text.xbm HTTP/1.0" 200 527
dialup96-009.swipnet.se - - [03/Aug/1995:12:54:39 -0400] "GET /images/construct.gif HTTP/1.0" 200 1414
131.10.140.23 - - [03/Aug/1995:12:54:39 -0400] "GET /shuttle/missions/sts-78/news/ HTTP/1.0" 200 374
n1121101.ksc.nasa.gov - - [03/Aug/1995:12:54:40 -0400] "GET /ksc.html HTTP/1.0" 200 7280
205.155.34.3 - - [03/Aug/1995:12:54:41 -0400] "GET /images/launch.gif HTTP/1.0" 200 240458
n1121101.ksc.nasa.gov - - [03/Aug/1995:12:54:41 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
128.159.144.62 - - [03/Aug/1995:12:54:41 -0400] "GET /ksc.html HTTP/1.0" 200 7280
dialup96-009.swipnet.se - - [03/Aug/1995:12:54:41 -0400] "GET /software/winvn/bluemarb.gif HTTP/1.0" 200 4441
128.159.144.62 - - [03/Aug/1995:12:54:42 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
tinman.dev.prodigy.com - - [03/Aug/1995:12:54:42 -0400] "GET /icons/image.xbm HTTP/1.0" 200 509
moczynskil.spjc.cc.fl.us - - [03/Aug/1995:12:54:44 -0400] "GET / HTTP/1.0" 200 7280
crow.ksc.nasa.gov - - [03/Aug/1995:12:54:45 -0400] "GET / HTTP/1.0" 200 7280
157.226.110.17 - - [03/Aug/1995:12:54:46 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0904.jpg HTTP/1.0" 200 55569
crow.ksc.nasa.gov - - [03/Aug/1995:12:54:46 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
dialup96-009.swipnet.se - - [03/Aug/1995:12:54:46 -0400] "GET /software/winvn/wvsmall.gif HTTP/1.0" 200 13372
128.159.144.62 - - [03/Aug/1995:12:54:46 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
128.159.144.62 - - [03/Aug/1995:12:54:47 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
128.159.144.62 - - [03/Aug/1995:12:54:47 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
128.159.144.62 - - [03/Aug/1995:12:54:47 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
n1121101.ksc.nasa.gov - - [03/Aug/1995:12:54:47 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
n1121101.ksc.nasa.gov - - [03/Aug/1995:12:54:47 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
n1121101.ksc.nasa.gov - - [03/Aug/1995:12:54:47 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
leasel.inmind.com - - [03/Aug/1995:12:54:47 -0400] "GET / HTTP/1.0" 200 7280
n1121101.ksc.nasa.gov - - [03/Aug/1995:12:54:47 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
leasel.inmind.com - - [03/Aug/1995:12:54:49 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 304 0
en124pl.engin.brown.edu - - [03/Aug/1995:12:54:50 -0400] "GET /history/apollo/flight-summary.txt HTTP/1.0" 200 5086
bcsc02.gov.bc.ca - - [03/Aug/1995:12:54:51 -0400] "GET /htbin/cdt_clock.pl HTTP/1.0" 200 543
www-d4.proxy.aol.com - - [03/Aug/1995:12:54:53 -0400] "GET /images/ HTTP/1.0" 200 17688
dialup96-009.swipnet.se - - [03/Aug/1995:12:54:55 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
arc.dental.upenn.edu - - [03/Aug/1995:12:54:58 -0400] "GET /history/apollo/as-203/as-203.html HTTP/1.0" 200 2423
kay-abernathy.tenet.edu - - [03/Aug/1995:12:54:58 -0400] "GET /images/ HTTP/1.0" 200 17688
dialup96-009.swipnet.se - - [03/Aug/1995:12:54:58 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
bcsc02.gov.bc.ca - - [03/Aug/1995:12:54:59 -0400] "GET /shuttle/countdown/countdown.html HTTP/1.0" 200 4625
tinman.dev.prodigy.com - - [03/Aug/1995:12:54:59 -0400] "GET /history/apollo/apollo.html HTTP/1.0" 200 3260
tinman.dev.prodigy.com - - [03/Aug/1995:12:55:01 -0400] "GET /history/apollo/images/footprint-small.gif HTTP/1.0" 200 18149
leasel.inmind.com - - [03/Aug/1995:12:55:01 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 304 0
tinman.dev.prodigy.com - - [03/Aug/1995:12:55:01 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
leasel.inmind.com - - [03/Aug/1995:12:55:01 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 304 0
tinman.dev.prodigy.com - - [03/Aug/1995:12:55:01 -0400] "GET /history/apollo/images/apollo-logo1.gif HTTP/1.0" 200 1173
dialup96-009.swipnet.se - - [03/Aug/1995:12:55:01 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
leasel.inmind.com - - [03/Aug/1995:12:55:02 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 304 0
arc.dental.upenn.edu - - [03/Aug/1995:12:55:02 -0400] "GET /history/apollo/as-203/as-203-patch-small.gif HTTP/1.0" 200 16187
seatimes218.seatimes.com - - [03/Aug/1995:12:55:03 -0400] "GET /shuttle/technology/sts-newsref/sts-cron.html HTTP/1.0" 200 200051
ottgate2.bnr.ca - - [03/Aug/1995:12:55:04 -0400] "GET /shuttle/technology/sts-newsref/stsref-toc.html HTTP/1.0" 200 84905
dial-05.escape.ca - - [03/Aug/1995:12:55:05 -0400] "GET /shuttle/countdown/lps/fr.html HTTP/1.0" 200 1879
leasel.inmind.com - - [03/Aug/1995:12:55:06 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 304 0
147.147.191.43 - - [03/Aug/1995:12:55:06 -0400] "GET / HTTP/1.0" 200 7280
seatimes218.seatimes.com - - [03/Aug/1995:12:55:07 -0400] "GET /images/shuttle-patch-logo.gif HTTP/1.0" 200 891
147.147.191.43 - - [03/Aug/1995:12:55:08 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 304 0
dialup96-009.swipnet.se - - [03/Aug/1995:12:55:08 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
dial-05.escape.ca - - [03/Aug/1995:12:55:08 -0400] "GET /shuttle/countdown/lps/fr.gif HTTP/1.0" 200 30232
scruffy.phast.umass.edu - - [03/Aug/1995:12:55:10 -0400] "GET /shuttle/missions/sts-70/movies/sts-70-crew-walkout.mpg HTTP/1.0" 200 997451
dial-05.escape.ca - - [03/Aug/1995:12:55:11 -0400] "GET /shuttle/countdown/lps/back.gif HTTP/1.0" 200 1289
205.155.34.3 - - [03/Aug/1995:12:55:11 -0400] "GET /shuttle/missions/sts-70/mission-sts-70.html HTTP/1.0" 200 20249
147.147.191.43 - - [03/Aug/1995:12:55:12 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 304 0
147.147.191.43 - - [03/Aug/1995:12:55:12 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 304 0
147.147.191.43 - - [03/Aug/1995:12:55:12 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 304 0
205.155.34.3 - - [03/Aug/1995:12:55:13 -0400] "GET /shuttle/missions/sts-70/sts-70-patch-small.gif HTTP/1.0" 200 5978
147.147.191.43 - - [03/Aug/1995:12:55:15 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 304 0
205.155.34.3 - - [03/Aug/1995:12:55:15 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
lib.telesat.ca - - [03/Aug/1995:12:55:16 -0400] "GET /elv/DELTA/delseps.jpg HTTP/1.0" 200 49212
131.10.140.23 - - [03/Aug/1995:12:55:18 -0400] "GET /shuttle/missions/sts-78/news HTTP/1.0" 302 -
kay-abernathy.tenet.edu - - [03/Aug/1995:12:55:18 -0400] "GET /icons/blank.xbm HTTP/1.0" 200 509
205.155.34.3 - - [03/Aug/1995:12:55:19 -0400] "GET /history/apollo/images/apollo-logo1.gif HTTP/1.0" 200 1173
131.10.140.23 - - [03/Aug/1995:12:55:19 -0400] "GET /shuttle/missions/sts-78/news/ HTTP/1.0" 200 374
kay-abernathy.tenet.edu - - [03/Aug/1995:12:55:20 -0400] "GET /icons/menu.xbm HTTP/1.0" 200 527
kay-abernathy.tenet.edu - - [03/Aug/1995:12:55:22 -0400] "GET /icons/image.xbm HTTP/1.0" 200 509
pv746d.vincent.iastate.edu - - [03/Aug/1995:12:55:22 -0400] "GET /shuttle/technology/sts-newsref/stsref-toc.html HTTP/1.0" 200 84905
192.80.10.214 - - [03/Aug/1995:12:55:23 -0400] "GET / HTTP/1.0" 200 7280
kay-abernathy.tenet.edu - - [03/Aug/1995:12:55:24 -0400] "GET /icons/unknown.xbm HTTP/1.0" 200 515
seatimes218.seatimes.com - - [03/Aug/1995:12:55:24 -0400] "GET /shuttle/missions/missions.html HTTP/1.0" 200 8677
pv746d.vincent.iastate.edu - - [03/Aug/1995:12:55:25 -0400] "GET /images/shuttle-patch-small.gif HTTP/1.0" 200 4179
seatimes218.seatimes.com - - [03/Aug/1995:12:55:25 -0400] "GET /images/launchmedium.gif HTTP/1.0" 200 11853
192.80.10.214 - - [03/Aug/1995:12:55:25 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
192.80.10.214 - - [03/Aug/1995:12:55:26 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
192.80.10.214 - - [03/Aug/1995:12:55:26 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
192.80.10.214 - - [03/Aug/1995:12:55:27 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 200 234
ottgate2.bnr.ca - - [03/Aug/1995:12:55:28 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
bcsc02.gov.bc.ca - - [03/Aug/1995:12:55:28 -0400] "GET /shuttle/missions/sts-69/movies/movies.html HTTP/1.0" 200 1643
pv746d.vincent.iastate.edu - - [03/Aug/1995:12:55:28 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
147.147.191.43 - - [03/Aug/1995:12:55:28 -0400] "GET /shuttle/missions/sts-69/mission-sts-69.html HTTP/1.0" 200 11137
pv746d.vincent.iastate.edu - - [03/Aug/1995:12:55:29 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
192.80.10.214 - - [03/Aug/1995:12:55:29 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
147.147.191.43 - - [03/Aug/1995:12:55:30 -0400] "GET /shuttle/missions/sts-69/sts-69-patch-small.gif HTTP/1.0" 200 8083
gw4.att.com - - [03/Aug/1995:12:55:31 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
147.147.191.43 - - [03/Aug/1995:12:55:32 -0400] "GET /images/launch-logo.gif HTTP/1.0" 304 0
147.147.191.43 - - [03/Aug/1995:12:55:33 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 304 0
147.147.191.43 - - [03/Aug/1995:12:55:33 -0400] "GET /history/apollo/images/apollo-logo1.gif HTTP/1.0" 304 0
198.213.130.253 - - [03/Aug/1995:12:55:33 -0400] "GET /htbin/wais.pl?SAREX-II HTTP/1.0" 200 7111
gate.chips.ibm.com - - [03/Aug/1995:12:55:36 -0400] "GET /shuttle/missions/sts-70/images/KSC-95EC-0998.jpg HTTP/1.0" 200 75837
juancarlos.projhope.org - - [03/Aug/1995:12:55:39 -0400] "GET /images/ HTTP/1.0" 200 17688
novix.nqal.com - - [03/Aug/1995:12:55:39 -0400] "GET /software/winvn/winvn.html HTTP/1.0" 200 9866
hrbrstn.mi.net - - [03/Aug/1995:12:55:39 -0400] "GET /history/apollo/apollo-spacecraft.txt HTTP/1.0" 200 2261
juancarlos.projhope.org - - [03/Aug/1995:12:55:40 -0400] "GET /icons/blank.xbm HTTP/1.0" 200 509
juancarlos.projhope.org - - [03/Aug/1995:12:55:40 -0400] "GET /icons/menu.xbm HTTP/1.0" 200 527
novix.nqal.com - - [03/Aug/1995:12:55:40 -0400] "GET /software/winvn/winvn.gif HTTP/1.0" 200 25218
novix.nqal.com - - [03/Aug/1995:12:55:40 -0400] "GET /images/construct.gif HTTP/1.0" 200 1414
juancarlos.projhope.org - - [03/Aug/1995:12:55:40 -0400] "GET /icons/image.xbm HTTP/1.0" 200 509
138.27.209.87 - - [03/Aug/1995:12:55:41 -0400] "GET /shuttle/technology/sts-newsref/sts-lcc.html HTTP/1.0" 200 32252
